method,estimator,embedding_net,task,num_simulations,seed,model_id,observation_ids,metric,value,time_train,time_eval,cfg
ts_tabpfn,none,none,allen,1000,1,10,[3],standardized_distance,[0.18369057774543762],660.5829725265503,38.50741100311279,"{'name': 'allen_synth', 'seed': 1, 'model_id': None, 'save_model': True, 'save_summary': True, 'method': {'sequential': {'num_rounds': 5, 'proposal_batch_size': 10000, 'simulation_batch_size': 1000, 'num_samples_to_estimate_support': 20000, 'allowed_false_negatives': 0.001, 'context_size': 10000, 'use_constrained_prior': False, 'constrained_prior_quantile': 0.0, 'log_prob_mode': 'ratio_based', 'filtering': 'standardized_euclidean_filtering'}, 'embedding_net': {'name': 'none', 'params': {}}, 'estimator': {'name': 'none'}, 'name': 'ts_tabpfn', 'show_progress_bars': False, 'use_flex_attention': False, 'regressor_init_kwargs': {'ignore_pretraining_limits': False, 'softmax_temperature': 0.9}, 'classifier_init_kwargs': {'ignore_pretraining_limits': False, 'softmax_temperature': 0.9}}, 'task': {'name': 'allen', 'num_simulations': 1000, 'params': {'observation_id': 1, 'obs_type': 'synthetic', 'cache_dir': '/mnt/qb/work/macke/mwe824'}}, 'eval': {'name': ['std_dist'], 'observation_ids': [3], 'num_eval_samples': 10000, 'num_prior_samples': 10000}, 'sweeper': {'name': None, 'objective': None}}"
ts_tabpfn,none,none,allen,1000,1,11,[6],standardized_distance,[0.2411346733570099],649.2220702171326,39.75541090965271,"{'name': 'allen_synth', 'seed': 1, 'model_id': None, 'save_model': True, 'save_summary': True, 'method': {'sequential': {'num_rounds': 5, 'proposal_batch_size': 10000, 'simulation_batch_size': 1000, 'num_samples_to_estimate_support': 20000, 'allowed_false_negatives': 0.001, 'context_size': 10000, 'use_constrained_prior': False, 'constrained_prior_quantile': 0.0, 'log_prob_mode': 'ratio_based', 'filtering': 'standardized_euclidean_filtering'}, 'embedding_net': {'name': 'none', 'params': {}}, 'estimator': {'name': 'none'}, 'name': 'ts_tabpfn', 'show_progress_bars': False, 'use_flex_attention': False, 'regressor_init_kwargs': {'ignore_pretraining_limits': False, 'softmax_temperature': 0.9}, 'classifier_init_kwargs': {'ignore_pretraining_limits': False, 'softmax_temperature': 0.9}}, 'task': {'name': 'allen', 'num_simulations': 1000, 'params': {'observation_id': 1, 'obs_type': 'synthetic', 'cache_dir': '/mnt/qb/work/macke/mwe824'}}, 'eval': {'name': ['std_dist'], 'observation_ids': [6], 'num_eval_samples': 10000, 'num_prior_samples': 10000}, 'sweeper': {'name': None, 'objective': None}}"
ts_tabpfn,none,none,allen,1000,0,12,[3],standardized_distance,[0.16009092330932617],681.6153209209442,41.13503170013428,"{'name': 'allen_synth', 'seed': 0, 'model_id': None, 'save_model': True, 'save_summary': True, 'method': {'sequential': {'num_rounds': 5, 'proposal_batch_size': 10000, 'simulation_batch_size': 1000, 'num_samples_to_estimate_support': 20000, 'allowed_false_negatives': 0.001, 'context_size': 10000, 'use_constrained_prior': False, 'constrained_prior_quantile': 0.0, 'log_prob_mode': 'ratio_based', 'filtering': 'standardized_euclidean_filtering'}, 'embedding_net': {'name': 'none', 'params': {}}, 'estimator': {'name': 'none'}, 'name': 'ts_tabpfn', 'show_progress_bars': False, 'use_flex_attention': False, 'regressor_init_kwargs': {'ignore_pretraining_limits': False, 'softmax_temperature': 0.9}, 'classifier_init_kwargs': {'ignore_pretraining_limits': False, 'softmax_temperature': 0.9}}, 'task': {'name': 'allen', 'num_simulations': 1000, 'params': {'observation_id': 1, 'obs_type': 'synthetic', 'cache_dir': '/mnt/qb/work/macke/mwe824'}}, 'eval': {'name': ['std_dist'], 'observation_ids': [3], 'num_eval_samples': 10000, 'num_prior_samples': 10000}, 'sweeper': {'name': None, 'objective': None}}"
ts_tabpfn,none,none,allen,1000,1,13,[4],standardized_distance,[0.10250543057918549],679.3742170333862,43.43457007408142,"{'name': 'allen_synth', 'seed': 1, 'model_id': None, 'save_model': True, 'save_summary': True, 'method': {'sequential': {'num_rounds': 5, 'proposal_batch_size': 10000, 'simulation_batch_size': 1000, 'num_samples_to_estimate_support': 20000, 'allowed_false_negatives': 0.001, 'context_size': 10000, 'use_constrained_prior': False, 'constrained_prior_quantile': 0.0, 'log_prob_mode': 'ratio_based', 'filtering': 'standardized_euclidean_filtering'}, 'embedding_net': {'name': 'none', 'params': {}}, 'estimator': {'name': 'none'}, 'name': 'ts_tabpfn', 'show_progress_bars': False, 'use_flex_attention': False, 'regressor_init_kwargs': {'ignore_pretraining_limits': False, 'softmax_temperature': 0.9}, 'classifier_init_kwargs': {'ignore_pretraining_limits': False, 'softmax_temperature': 0.9}}, 'task': {'name': 'allen', 'num_simulations': 1000, 'params': {'observation_id': 1, 'obs_type': 'synthetic', 'cache_dir': '/mnt/qb/work/macke/mwe824'}}, 'eval': {'name': ['std_dist'], 'observation_ids': [4], 'num_eval_samples': 10000, 'num_prior_samples': 10000}, 'sweeper': {'name': None, 'objective': None}}"
ts_tabpfn,none,none,allen,1000,0,14,[4],standardized_distance,[0.1045977994799614],676.0420083999634,43.81083989143372,"{'name': 'allen_synth', 'seed': 0, 'model_id': None, 'save_model': True, 'save_summary': True, 'method': {'sequential': {'num_rounds': 5, 'proposal_batch_size': 10000, 'simulation_batch_size': 1000, 'num_samples_to_estimate_support': 20000, 'allowed_false_negatives': 0.001, 'context_size': 10000, 'use_constrained_prior': False, 'constrained_prior_quantile': 0.0, 'log_prob_mode': 'ratio_based', 'filtering': 'standardized_euclidean_filtering'}, 'embedding_net': {'name': 'none', 'params': {}}, 'estimator': {'name': 'none'}, 'name': 'ts_tabpfn', 'show_progress_bars': False, 'use_flex_attention': False, 'regressor_init_kwargs': {'ignore_pretraining_limits': False, 'softmax_temperature': 0.9}, 'classifier_init_kwargs': {'ignore_pretraining_limits': False, 'softmax_temperature': 0.9}}, 'task': {'name': 'allen', 'num_simulations': 1000, 'params': {'observation_id': 1, 'obs_type': 'synthetic', 'cache_dir': '/mnt/qb/work/macke/mwe824'}}, 'eval': {'name': ['std_dist'], 'observation_ids': [4], 'num_eval_samples': 10000, 'num_prior_samples': 10000}, 'sweeper': {'name': None, 'objective': None}}"
ts_tabpfn,none,none,allen,1000,0,15,[5],standardized_distance,[0.08937881141901016],638.1475410461426,42.88156056404114,"{'name': 'allen_synth', 'seed': 0, 'model_id': None, 'save_model': True, 'save_summary': True, 'method': {'sequential': {'num_rounds': 5, 'proposal_batch_size': 10000, 'simulation_batch_size': 1000, 'num_samples_to_estimate_support': 20000, 'allowed_false_negatives': 0.001, 'context_size': 10000, 'use_constrained_prior': False, 'constrained_prior_quantile': 0.0, 'log_prob_mode': 'ratio_based', 'filtering': 'standardized_euclidean_filtering'}, 'embedding_net': {'name': 'none', 'params': {}}, 'estimator': {'name': 'none'}, 'name': 'ts_tabpfn', 'show_progress_bars': False, 'use_flex_attention': False, 'regressor_init_kwargs': {'ignore_pretraining_limits': False, 'softmax_temperature': 0.9}, 'classifier_init_kwargs': {'ignore_pretraining_limits': False, 'softmax_temperature': 0.9}}, 'task': {'name': 'allen', 'num_simulations': 1000, 'params': {'observation_id': 1, 'obs_type': 'synthetic', 'cache_dir': '/mnt/qb/work/macke/mwe824'}}, 'eval': {'name': ['std_dist'], 'observation_ids': [5], 'num_eval_samples': 10000, 'num_prior_samples': 10000}, 'sweeper': {'name': None, 'objective': None}}"
ts_tabpfn,none,none,allen,1000,1,16,[7],standardized_distance,[0.4123747944831848],587.9462270736694,42.60889434814453,"{'name': 'allen_synth', 'seed': 1, 'model_id': None, 'save_model': True, 'save_summary': True, 'method': {'sequential': {'num_rounds': 5, 'proposal_batch_size': 10000, 'simulation_batch_size': 1000, 'num_samples_to_estimate_support': 20000, 'allowed_false_negatives': 0.001, 'context_size': 10000, 'use_constrained_prior': False, 'constrained_prior_quantile': 0.0, 'log_prob_mode': 'ratio_based', 'filtering': 'standardized_euclidean_filtering'}, 'embedding_net': {'name': 'none', 'params': {}}, 'estimator': {'name': 'none'}, 'name': 'ts_tabpfn', 'show_progress_bars': False, 'use_flex_attention': False, 'regressor_init_kwargs': {'ignore_pretraining_limits': False, 'softmax_temperature': 0.9}, 'classifier_init_kwargs': {'ignore_pretraining_limits': False, 'softmax_temperature': 0.9}}, 'task': {'name': 'allen', 'num_simulations': 1000, 'params': {'observation_id': 1, 'obs_type': 'synthetic', 'cache_dir': '/mnt/qb/work/macke/mwe824'}}, 'eval': {'name': ['std_dist'], 'observation_ids': [7], 'num_eval_samples': 10000, 'num_prior_samples': 10000}, 'sweeper': {'name': None, 'objective': None}}"
ts_tabpfn,none,none,allen,1000,0,17,[6],standardized_distance,[0.09407876431941986],901.1680824756622,41.68543982505798,"{'name': 'allen_synth', 'seed': 0, 'model_id': None, 'save_model': True, 'save_summary': True, 'method': {'sequential': {'num_rounds': 5, 'proposal_batch_size': 10000, 'simulation_batch_size': 1000, 'num_samples_to_estimate_support': 20000, 'allowed_false_negatives': 0.001, 'context_size': 10000, 'use_constrained_prior': False, 'constrained_prior_quantile': 0.0, 'log_prob_mode': 'ratio_based', 'filtering': 'standardized_euclidean_filtering'}, 'embedding_net': {'name': 'none', 'params': {}}, 'estimator': {'name': 'none'}, 'name': 'ts_tabpfn', 'show_progress_bars': False, 'use_flex_attention': False, 'regressor_init_kwargs': {'ignore_pretraining_limits': False, 'softmax_temperature': 0.9}, 'classifier_init_kwargs': {'ignore_pretraining_limits': False, 'softmax_temperature': 0.9}}, 'task': {'name': 'allen', 'num_simulations': 1000, 'params': {'observation_id': 1, 'obs_type': 'synthetic', 'cache_dir': '/mnt/qb/work/macke/mwe824'}}, 'eval': {'name': ['std_dist'], 'observation_ids': [6], 'num_eval_samples': 10000, 'num_prior_samples': 10000}, 'sweeper': {'name': None, 'objective': None}}"
ts_tabpfn,none,none,allen,1000,1,18,[9],standardized_distance,[0.5217874050140381],590.3133702278137,83.70927405357361,"{'name': 'allen_synth', 'seed': 1, 'model_id': None, 'save_model': True, 'save_summary': True, 'method': {'sequential': {'num_rounds': 5, 'proposal_batch_size': 10000, 'simulation_batch_size': 1000, 'num_samples_to_estimate_support': 20000, 'allowed_false_negatives': 0.001, 'context_size': 10000, 'use_constrained_prior': False, 'constrained_prior_quantile': 0.0, 'log_prob_mode': 'ratio_based', 'filtering': 'standardized_euclidean_filtering'}, 'embedding_net': {'name': 'none', 'params': {}}, 'estimator': {'name': 'none'}, 'name': 'ts_tabpfn', 'show_progress_bars': False, 'use_flex_attention': False, 'regressor_init_kwargs': {'ignore_pretraining_limits': False, 'softmax_temperature': 0.9}, 'classifier_init_kwargs': {'ignore_pretraining_limits': False, 'softmax_temperature': 0.9}}, 'task': {'name': 'allen', 'num_simulations': 1000, 'params': {'observation_id': 1, 'obs_type': 'synthetic', 'cache_dir': '/mnt/qb/work/macke/mwe824'}}, 'eval': {'name': ['std_dist'], 'observation_ids': [9], 'num_eval_samples': 10000, 'num_prior_samples': 10000}, 'sweeper': {'name': None, 'objective': None}}"
ts_tabpfn,none,none,allen,10000,0,19,[2],standardized_distance,[0.07608798891305923],2862.62833571434,161.1180715560913,"{'name': 'allen_synth', 'seed': 0, 'model_id': None, 'save_model': True, 'save_summary': True, 'method': {'sequential': {'num_rounds': 5, 'proposal_batch_size': 10000, 'simulation_batch_size': 1000, 'num_samples_to_estimate_support': 20000, 'allowed_false_negatives': 0.001, 'context_size': 10000, 'use_constrained_prior': False, 'constrained_prior_quantile': 0.0, 'log_prob_mode': 'ratio_based', 'filtering': 'standardized_euclidean_filtering'}, 'embedding_net': {'name': 'none', 'params': {}}, 'estimator': {'name': 'none'}, 'name': 'ts_tabpfn', 'show_progress_bars': False, 'use_flex_attention': False, 'regressor_init_kwargs': {'ignore_pretraining_limits': False, 'softmax_temperature': 0.9}, 'classifier_init_kwargs': {'ignore_pretraining_limits': False, 'softmax_temperature': 0.9}}, 'task': {'name': 'allen', 'num_simulations': 10000, 'params': {'observation_id': 1, 'obs_type': 'synthetic', 'cache_dir': '/mnt/qb/work/macke/mwe824'}}, 'eval': {'name': ['std_dist'], 'observation_ids': [2], 'num_eval_samples': 10000, 'num_prior_samples': 10000}, 'sweeper': {'name': None, 'objective': None}}"
